Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Unique Received From Addresses,min value received,max value received ,avg val received,min val sent,avg val sent,total transactions (including tnx to create contract,total ether received,total ether balance
0x2632291c28681524a43b94eb231b3e47d25ffdd3,0,3.0,2527.77,164500.53,1,1.000004,1.018356,1.002774,0.999584,1.0023540000000002,130,65.18028744,0.027300007
0x0286f8b63ebcc35c50541013dd9d259574101ebb,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xc4536f5c11a478d6b5811fe2d0bd034b3588b105,1,0.0,261.82,23289.0,3,0.5,5.091501999999998,2.252369,6.756247,6.756247,4,6.75710839,0.0008609999999999
0x34bb6cf517abb83bfd8bc4e41ed899810ac49b58,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x885fa70b3c4d7c3414271c7b648cd4fe2dd022db,0,15.77,9984.86,130008.27,2,2.135392,70.264534,37.80963,2.133028,37.807872,26,491.5251953,0.02286363
0x2f71039339f18d2f16cccc1292ae6279568d1b68,1,13187.02,464.04,75368.78,59,0.0,0.658626652,0.028668544,3.841239402,3.841239402,135,3.841584912,0.00034551
0x054aa7a66dcdf5fd76a3914fb5e02650c1afa65b,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xe37742f207b4e51763974687906d31c6cf8150a5,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xBa663f63eE6eF36d8778615dB2b90679F605D8B4,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xac0b76b11916c1a127af5b0868e6a0416f5675d2,0,0.0,391.38,174945.87,6,0.0,0.6981310000000001,0.103574,0.0,0.0,448,46.29771489,46.29771489
0xb54b143eb9161054e5096cccf1f4477e0784ab6b,1,15.85,2332.54,9504.5,4,0.0024084639628844,0.1,0.0320141672622315,0.0,5.9961770104795455,15,0.1280566690489261,-65.82989044622607
0x9af3bf0b0a117d3fbfb37dfc7fa67f9a645488fc,1,31559.51,6744.88,1576724.17,10,0.37827801,173.83502284,21.42715421114286,0.0142646840657773,42.84823598114286,105,1499.90079478,0.2125354399999969
0x992dbac7408eee2bff2cf62fed48249acacc96ae,0,0.0,2099.81,226779.32,3,0.0,0.44158,0.202053,0.0,0.0,109,21.82174764,21.82174764
0xac04a322cf76bd3b6b21682ae0f71407c9528f83,0,5179.02,47115.8,800463.88,4,0.005,52.164962,10.688288,0.0,19.000413,25,171.0126033,0.008882494
0x6e131f4b56968b69ceaca9ab448682a9dc35b01f,0,4442.43,38671.19,481823.97,9,0.095,3.116017,0.938549,0.052513,0.113128,16,11.2625924,10.8100794
0x101dff1b9157cd950921ec5eb601f8c89595fa70,0,63.0,1210.55,1100320.03,2,0.095001,0.2075,0.100074,0.090618,0.138166,1509,87.6647455,0.205605346
0x58cdd82d39b6c65b32e571f485b6815767010a18,0,83.12,0.02,332.52,2,26.385312,74.614688,50.5,0.0219,25.24947,6,101.0,0.002118218
0xc4b19a285d68a085912e7ecd200eb6e8f292c11d,1,264.41,5.28,2131.17,3,0.33,0.33,0.33,0.0,2.14,11,0.99,-16.13
0xc3e5e2dcec08f6a4ccafe534b8382f65d57b4746,0,2.26,0.51,7.78,2,555.5423139999998,1445.457686,1000.5,3.0,666.999528,5,2001.0,0.001414909
0x4d819aeb47fdb070f145b4f374eb64ebe021d9e2,0,0.0,0.0,22.87,1,0.160343,0.160343,0.160343,0.159761,0.159761,2,0.16034303,0.000581532
0x87db45c4059f7c14bd30a97e342a2eaf14b84839,0,730.58,2750.38,27289.12,5,0.001115,4.783481,1.048882,0.0,0.666971,18,7.342177027999999,0.005497028
0x7af385dd126ac7516edd6b597b398eea06442b05,0,0.0,0.0,87.67,1,0.11279,0.11279,0.11279,0.109746,0.109746,2,0.11279008,0.00304422
0x8f78d79ec935291f6645f7927fc0bacc236f6f74,0,0.0,2577.11,226785.43,3,0.0,1.040821,0.965252,0.0,0.0,89,84.94217602,84.94217602
0x6eff949d9a4e7725d3ee3b894ceaa2813b7437e5,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x8fd6d5708132bd17edb54231bf129fa34ecf6327,0,23.15,2578.47,182044.07,6,61.03783000000001,700.0,315.616055,61.03741,329.74718,137,22093.12383,0.062769
0x93fc1cc1057dbb27f34ce3bc8985856789e7e0ec,1,3580.06,12.84,10765.85,2,2.0,5.0,3.5,0.0,2.329658333,5,7.0,0.011025
0x7fa93cd2c95a3f93c8a20d3f2d1825f9f14c81c2,1,9271.17,3032.69,1412956.7,148,1e-05,3.20450737,0.0413774719703727,0.0,0.1305230584411996,289,8.39962680998566,-2.825356215957506
0x72e6970dd772fd245409a5d7a1a9a66416be9641,0,1.12,0.07,3.52,2,960.745806,1040.254194,1000.5,0.501,666.999528,5,2001.0,0.001414909
0x3bb991f090c564334b7eabf63924961291510810,0,31730.32,4592.35,426687.28,3,0.095,29.903729,5.403581,0.0,4.918225,22,54.03580702,-4.982892965
0xc5dc5355a9388f8ddb38f639be75c09aa6fc46f2,1,837.6,39.75,35939.73,195,0.07491,66.07591,0.53568461,1.44842e-05,4.853405701,302,145.706214,0.104042982
0x1bbeed1e4ad3c102a58129c65f4e04c4c67009af,1,19434.97,6699.47,313613.22,9,0.099,5.03,1.6436990000000002,0.002785,1.642996,24,19.72439235,0.008442007
0x66e88b42922916d01b9aec71dd334d7fa5fb526d,1,0.0,24673.67,172715.68,4,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0
0x5fc63bae366a066a0e203586ff7c2dda9f74bb83,0,22.16,0.0,66.47,1,101.0,101.0,101.0,1.639277,33.666149,4,101.0,0.0015539999999999
0x8c5846dfab8601596aecdd6e88a237d8e817c03f,1,382.62,174.78,11582.77,38,0.0001,0.05,0.0230275,0.011,0.0779981666666666,52,0.9211,-0.014878
0xfcf10f54105223dfcd8edce0c62352a059ce1e19,1,296.94,18.93,631.75,2,0.5,0.5110020000000001,0.505501,0.499517,0.5050180000000001,4,1.011002,0.000966
0x8c9d1538ab3bc3a50bf12f81b7280b501b0313c4,0,14493.71,10848.69,858169.12,7,0.078748,48.067387,11.293106,0.0,8.218359,66,304.9138700000001,-15.60213
0x857a5e0101a540e83232f2d56450470c4d0700ef,0,19.87,0.0,59.6,1,101.0,101.0,101.0,2.72857,33.666149,4,101.0,0.0015539999999999
0x005b9f4516f8e640bbe48136901738b323c53b00,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x4372940aabf572730a8c7d33bc7a8ff35ddbdb60,0,19.0,920.96,163619.77,12,1.0,83.23,38.656728,10.28458,52.440877,304,6764.927412000001,0.054303921
0xe56ea353abc25d1a1d49676e6d21c43fae668f3e,1,206.01,2347.25,485050.43,133,3e-05,155.972559623,2.3260712189541084,0.0,1.3307368781395412,494,416.3667481927855,-2.815368421170072
0x1601196711a977c612daf3bff93e73ddcaa87011,0,8.83,1113.81,663453.2,3,0.009134,0.593014,0.218613,0.000909,0.219149,1179,129.2000759,0.340199504
0x16402006acad6447a2f470fe24ce1090b488614a,0,6.01,0.0,372.85,2,4231.444707,5769.555293,5000.5,0.001,161.305838,64,10001.0,0.038031
0x1057fd5dcaeb6f3818cafc7ae54cbd687dc66748,0,1876.99,690.72,5826.13,2,0.021395,0.221156,0.087982,0.042369,0.131553,5,0.263945815,0.00084002
0x3d59e18c5d6d33a8a74f9b02859ed46340af75a6,0,4.09,7825.62,78297.17,3,0.004,7.195,4.1474,0.00295,4.1468300000000005,20,41.474,0.0056957
0xa36ae0f959046a18d109dc5b1fb8df655cf0aa81,0,0.0,28.14,281354.63,5,0.0,0.002108,0.0,0.0,0.0,10000,0.00477722,0.00477722
0xabbc6dbb35001ccee57191af2e5b1f067889b39c,0,2.38,0.15,7.45,2,638.260638,1362.739362,1000.5,0.499124,666.999528,5,2001.0,0.001414909
0x7aaf7d7e2a1f7e5801412b9823cde2bf4e38690a,0,23.69,4778.36,412952.53,21,0.018788,258.015509,8.989891,0.018368,9.095174,171,773.1306121,0.04080994
0x885a742719faf7ecc5670b16420a9487e9fbf625,0,2.65,1.75,21202.03,1907,0.009491,6847.699729000001,35.88780999999999,0.01,21.175288,10000,209907.8032,122009.1843
0x4bc03e86c87ca481df2fb28452d6c93cb504e7b8,0,24.62,803.47,668995.4,4,0.001,256.249238,1.774388,0.00058,1.7827959999999998,1612,1433.705828,0.337701
0xfb03e59c83b984da0f6a5575b955541af28ccc65,1,794.1,1259.97,12324.4,5,0.65,2.00979,1.081259,0.755,1.080905,12,6.48755356,0.002121
0x7df17663279bad1260913178ad8747ec307f503e,0,2.82,0.0,8.47,2,512.0978240000002,1488.902176,1000.5,5.545937,666.999528,5,2001.0,0.001414909
0xa47ebb54d5b12932f0548339ac1a46cebf88fb79,0,0.0,16759.22,201110.67,2,0.0,300.0,67.583425,0.0,0.0,13,811.0011,811.0011
0x28A6D6E41fcCA5b003f22ceBa48Aa689325Dd62B,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xeFe7157a5ae8Db1158312950102C887c8e3D34D8,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x10fd12508da082f524e70f197b46706027135096,0,0.0,4604.71,87489.5,1,1.000053,1.002723,1.00107,0.0,0.0,20,19.02033767,19.02033767
0x9e3e12eeceadbc4a1f4bcd3fe9f45cf478e45cb1,0,215.84,4640.02,1002357.82,18,0.000234,30.23,11.223954,0.0,11.975238,401,2323.358509,0.162247586
0x6164aa926a27039a69e11ce03995124019a96a9c,0,345.09,14258.8,467551.75,2,0.0,5001.0,1190.291487,0.0,26.162496,992,10712.62338,-15005.10983
0x93297b6c882a3bc1bfb1f6ee0e56295606e443ff,1,43266.03,196.54,44838.32,8,0.00860363,2.50655457,0.9704873475,7.85303778,7.85303778,9,7.76389878,-0.089139
0xcda6f2c620321b0cd32ca7f6cbd028db1ca1fe1a,0,0.0,2494.7,319321.82,3,0.0,0.440592,0.214597,0.0,0.0,129,27.46842671,27.46842671
0x02058ffc151cfb538df97c9ffbbfd0319570f091,1,1226.22,0.0,1226.22,1,0.1,0.1,0.1,0.09954262,0.09954262,2,0.1,0.00045738
0x5f1aedea29d5f6f2783cdd129ea2692f232ce9bd,0,20.51,0.0,61.52,1,101.0,101.0,101.0,0.582791,33.666149,4,101.0,0.0015539999999999
0xb6befa1de0956a7c35d8aa15fb1110c169d163ae,0,24.69,52595.75,263102.22,4,0.305243,2.557939,1.375025,0.299295,1.372256,10,6.87512314,0.01384469
0x7b190d089019dbd7c374d4dfb000fef187d9c608,0,290.4,489.62,1014464.67,1,1.99958,4.99958,3.4995800000000004,0.0,0.000551,3492,6.99915998,5.075338001
0x5a00e1496e19bd2984abe043d6681655e11d3d00,1,62639.46,0.0,250557.83,1,4.0,4.0,4.0,0.2750577621300473,0.5614606018029271,5,4.0,1.7541575927882913
0x329c00101eff1ced1f5e8600e5f946d0ac54fad7,0,6573.25,5387.27,326492.0,8,0.001,5.205,2.269969,0.0,1.913833,54,54.47925301,-2.935746988
0x86270bb5f47e21a6be883fc0583e89f8ce40ddc1,0,4.35,1015.49,815853.42,4,0.010814,3.364086,0.28887,0.010394,0.289901,1596,231.0959005,0.33432001
0x54735d8666d9e84376c910f2e32a4af79ee48120,0,4839.86,16914.2,1027483.17,19,0.047,116.001,9.977856,0.0,5.391904,115,389.1363885,-20.64829233
0x7b31c59e00393f56fea6884bb24166b24b99c62a,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xb923345649c5af0ed5f39bba2f6e044770cade46,0,159.63,0.54,320.9,3,0.178903,99.978992,33.666667,0.998974,50.499487,5,101.0,0.001026218
0x0b2d5bcc7d0eec44c2a4aa776f74851903aaa493,0,2.0,16405.49,65629.95,1,0.99,11.09,5.5425,0.98939,5.541832,8,22.17,0.002670038
0x6fddc1641c43ba2131ff7a45a504b42db7501123,0,0.0,0.0,93.28,1,1.07503,1.07503,1.07503,1.07283,1.07283,2,1.07503,0.0022
0xa669ed24346f7499e9249ed604d044edc0419b71,0,539.26,8898.72,180129.68,10,0.171379,228.742235,25.386863,0.0,12.349427,55,456.963535,0.034735873
0x4d1dcfbf1299eb1007d55976754bb41a87eb9d0f,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x75b6deff7047f3eaea8a30d017b24e689e8e3a5a,0,301.06,607.86,991790.57,724,0.000964,109.725818,1.7341240000000002,0.0001,1.676711,2206,1852.044338,-56.05239874
0xf6e64005b1611f5bda2bc1ac81d2fb19818975ed,1,230.6,1025.41,49637.22,3,0.011643002,83.33532809,6.132054575,0.0,0.559923899,167,85.84876405,0.180407486
0x42c7fe2ef4b3e2a9802be4d98c8d1b7489972198,0,136401.79,9125.87,436582.98,2,0.1,9.99,3.696667,0.099391,3.696303,6,11.09,0.00109051
0x38b0d053d47c3d734c9491f61b48b90ea5e70fea,1,22689.82,3.04,22695.9,2,0.0046215729332057,0.15348179,0.0790516814666028,0.1572213629332057,0.1572213629332057,3,0.1581033629332057,0.000882
0x034344f6c73958d78b98fc96f3e6616fe1932a79,0,21.68,0.0,65.03,1,101.0,101.0,101.0,1.0001,33.666149,4,101.0,0.0015539999999999
0x97f56374a7357b4070f8d1ba5bca5b166d7d1e23,0,26.69,613.16,460342.22,1,0.105205,0.784092,0.262827,0.104785,0.276624,1405,189.4980026,0.287301
0x4073aa0f9885bbe59895a27158bbe865052678b8,1,210117.85,365.01,1261437.13,2,0.6186727845324026,74.999559007,37.809115895766205,0.0,12.601338473588733,8,75.6182317915324,0.01020095
0x3ff368d3f985902a7c48f247d09d7c32d073645e,0,0.0,15147.22,166619.4,5,0.0,21.78622,7.144867,0.0,0.0,12,78.59353709,78.59353709
0x62e78cbd132462ae10fe17be563e92f0270bed47,1,643.35,1056.12,39500.45,22,0.1411,0.66,0.290045833,0.0,0.674475774,46,6.9611,-7.877367031
0x4bde78ead56a30055d33bf84f52e420b0f6070ba,1,1778.5,539.19,18002.3,7,0.1985,4.1,0.996584,0.2,0.86125,15,6.97608486,0.08608486
0x13b76cd4004cc517449dbe9be418793f528388a4,0,1171.46,9223.53,76279.32,2,0.01,40.0,24.005714,0.0,16.801754000000006,17,168.04,0.022455368
0x8ddf3b072eca70950803211e4bea77971365702e,1,96.09,3.29,679.22,1,0.0432772812998737,27.7,13.871638640649936,0.0,3.960150549328554,9,27.743277281299875,0.022223436
0x60931fbd64b2a4418b24c5ef8bc33f93f6fafa4e,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x628f099e97d64f0d2217c4a3d4e80d4709ab1be5,0,0.0,2101.14,229024.53,3,0.0,0.396271,0.185118,0.0,0.0,110,20.17784477,20.17784477
0x55b4a959e2edc7f47ca537e9f09efca327120f02,0,0.0,7086.74,226775.6,6,0.0,12.374225,3.4293910000000003,0.0,0.0,33,109.74052140000002,109.74052140000002
0x240e125c20a4cc84bd6e7f8d1fd07aff4c06d43d,1,0.0,672.04,117151.62,4,0.002199,1.0,0.47555,1.9,1.9,5,1.902199485,0.002199485
0x29EE4Aff6549477180EabF73f7a3A269BCb70026,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x10f6ff1fec380e5f0a53a8b0f35df0478a34460c,0,35.95,9869.86,79246.45,2,0.1,11.0,5.751134,0.096476,5.749202,16,46.00907467,0.015454767
0xb50d99def3c5b5d0b769a45d7adb93f1c8507013,0,162.26,0.33,325.17,2,26.092259,74.907741,50.5,1.99,50.499508,4,101.0,0.000984218
0xb6191f05f715ebae29c200461af33a18b9379ee7,0,4474.75,3089.52,846148.02,19,0.093162,30.0,7.778314999999999,0.0,1.916802,199,248.9060886,-71.19987796
0x06f29d6b96424fc959a2121f5e19e2a86c225307,0,0.0,0.0,9.2,1,2.080186,2.080186,2.080186,2.079566,2.079566,2,2.0801859,0.00062
0x59d7d9d40c13a52376c77338740b7c6d149d58d4,0,5600.77,23121.95,1005145.22,14,0.1,190.0,28.168879,0.0,11.183326,95,760.5597418,0.093567889
0x2d35ed31d43d6bf5ccc5d7a085fe1ea9829a64d1,1,398.46,0.0,24306.33,1,220.0,220.0,220.0,0.0,18.78237322,62,220.0,-925.7247664
0x8e22c4713896cf2b69a0cc1b206c8fad980db322,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xaf1d112ff01d232bd3a5f9bffdfe374c767de054,0,3760.59,2928.91,282550.52,8,0.141692,18.573624,3.777697,0.0,1.463797,80,83.10933971,-1.79088489
0x635afb454a6053ebaab8d2fe365caaddeb053159,0,2.1,0.0,8.42,2,636.599837,1364.400163,1000.5,0.001078,500.249528,6,2001.0,0.001886545
0x973377403bd3d892c4cfd9a13ad87a92a8f0e663,0,0.0,3843.5,226766.23,3,0.0,0.837274,0.514541,0.0,0.0,60,30.35789801,30.35789801
0x4d6dd8b7cc5125793ab9fff17cf483b9c6b972ee,0,1122.25,1282.61,1146326.33,4,0.200096,11.348662,0.372137,0.0,2.22953,910,290.26716810000005,0.428220497
0x51c43b800f1509263049f85946ce6d77f9301f67,1,1361.75,429.58,65888.22,91,0.00917773,0.4,0.115301631,0.005139,0.885491369,123,12.56787773,0.17099857
0xb9cfb36060785f6800b1ab9ccc9b4f341d097399,1,128.17,182.49,7373.3,34,0.00465,10.0,0.620442,10.0,12.047763,41,24.19724898,0.101722
0x4ab3c0be651e108629999af309941fe8e9283516,0,0.0,2724.09,291477.57,5,0.0,8.47,0.857512,0.0,0.0,108,91.75376904,91.75376904
0x4204148200e746b88d72988b2a8ec20260ca1f1b,0,24.18,0.33,73.22,2,17.090660999999994,83.909339,50.5,0.01,33.666149,5,101.0,0.0015539999999999
0x8d60b70c188bc3dcac68cda765f069cd19ed2cba,0,287.78,4151.29,761108.43,49,0.0,3619.78,143.835492,0.0,15.017182,1168,15821.90416,-66.27395629
0x0c9d1b3ca852c67bbeabeeb51e9482a845d56868,1,372.54,281.48,2152.5,5,0.02,61.0,22.18337,0.0,55.45749,8,110.91685,0.001869966
0xa6de61dbefa9e2f00ad45a09d7fd063c15dd4e1b,1,3.97,0.0,3.97,1,1.0,1.0,1.0,0.999895,0.999895,2,1.0,0.000105
0x6723ffc1905fc4df5e0aa5fb6708c58e3caf0ac0,0,4025.76,7878.28,196049.65,1,20.899673,321.607879,122.321413,0.0,24.463342,42,856.2498925000001,0.0329158529999999
0x6a776019fa661663506e764479f80312fdafbaa6,0,162.92,0.0,325.83,1,101.0,101.0,101.0,0.999228,50.499286,3,101.0,0.001428506
0x022cbf4576d9c1c47836962c2d1085f0ff9177fc,0,162.38,0.63,326.03,2,48.19835,52.80165,50.5,0.005731,50.499508,4,101.0,0.000984218
0x8b2092246fdc3dc43d18362e84b1c1ec9122de48,0,0.0,21139.42,147975.95,4,0.0,15.0,7.157143,0.0,0.0,8,50.1,50.1
0x005073a74dd37889bebbf9de7550dea7666f625b,0,1478.05,51541.26,355017.02,3,0.0,51.0,9.803306,0.0,2.307983,39,58.81983438,-17.34361821
0xbde0d5ce6dae4fff4da4e0a0a3301e1eb58bedaf,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x091b4cfc5f5d4fbc6d4ed90e7aa81dd9f361a42b,1,10.68,26.06,88.85,2,1e-18,0.0353515,0.0117838333333335,0.0084724222655257,0.0084724222655257,4,0.0353515000000006,0.0268790777344749
0x92370e8b926f29038104a1fbafa024389e753fbe,1,45357.7,480.16,46798.17,3,0.00191531,4.0,1.53397177,4.60173324,4.60173324,4,4.60191531,0.00018207
0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0.0,1.93,19326.12,925,0.0,12888.88,6.221941999999999,0.0,0.0,10000,62213.19339,62213.19339
0x2ccebb61f06c7ab2a453555b5c7bea4a7159d40d,0,102624.42,0.0,307873.27,1,0.57394,0.57394,0.57394,0.06759,0.1892,4,0.57394047,0.0063393619999999
0x5a50f58ba75e908a4170b04aa7eb05ba00dd4288,1,9442.38,3637.38,161292.28,8,0.0019502,0.018258321,0.008040868,0.0,0.004376606,22,0.064326946,0.003054459
0xc702ffb166390bd1f7f80daae4751ded27876896,0,2.45,29552.7,118220.6,4,0.2,15.084703,9.962676,0.199443,9.962219,8,39.85070258,0.001825883
0x6b278e749f5ff835d4175e11fed3e899e565a708,0,128.23,698.55,213263.63,3,0.1,1.0,0.653671,0.0,0.00349,1632,4.57570025,-1.09549975
0xf403a2c10b0b9fef8f0d4f931df5d86ad187ae31,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x6a83d70fc922b15f5f79349e524967271b0d37a3,0,468.99,86307.97,694215.65,8,1.099268,5.925416,4.625802999999999,1.098638,4.624875,16,37.00642596,0.0074275
0xd3483160df0618fcbad1db13f307ad2898e66ea1,1,449.84,522.66,103901.8,123,0.0,4.343162907,0.228846058,0.00040492,1.777916531,202,40.96344436,0.071364154
0x535237Df0F05aDf29fa878EbD0A60222D0625bb7,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x1056d8d9ebb0e0d8710a0e2a1852d4a09d56464a,1,0.0,136.49,3534.2,3,0.5,1.0,0.776979,2.320937,2.320937,4,2.3309365,0.01
0xaf6f1a4e9e65d74d56626b5af382c902240842d3,1,14078.2,268635.26,551348.72,2,0.015,0.99,0.5025,0.989055,0.989055,3,1.005,0.015945
0xd2418a41a708676c450117ca1592ebf435f01ee7,1,6547.28,6038.84,111749.75,11,0.15362995,1.82580568,0.96528847880551,0.01531,1.8685816666666664,18,11.58346174566612,0.3719717456661189
0xd04e3c599d6a2995869eb91bb7d3c06ffe859fb6,1,17969.76,44642.12,500895.02,6,0.00868936,22.599551000898863,4.398321083862358,0.00820636,4.397859083862358,16,35.186568670898865,0.003696
0x5f621e6a89b8fcc0de41745bf1fbfdee6ebcc56f,1,4824.67,356.27,10718.13,3,0.5,0.5618350000000001,0.520612,0.49,0.775487,5,1.5618345,0.010861
0x9cb48e7c4f6fb3950a61d3a0ce62d2b0cffd61a5,1,5213.1,0.0,83409.65,1,0.1,0.1,0.1,0.0,0.0025,17,0.1,0.06
0xa63463ea7c55d99bb8896852764fdd57c71061d8,1,1080.25,3113.58,7307.4,2,0.0767559732,5.9992398,3.0379978866,6.0751347732,6.0751347732,3,6.0759957732,0.000861
0x324b38A61Fe8aAb275780d822f639d60BE6Caf93,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x903bb9cd3a276d8f18fa6efed49b9bc52ccf06e5,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x145eec5c45fb211de026907d20f37d2243e49e6e,1,1332.94,83.65,36329.52,19,0.01,5.0,3.5425378825000005,0.0,5.78496015734406,46,70.85075765,-79.55820644094557
0xe54659243F8542d6ABfd15bbff69f62465786756,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x1f85ad342846fa0A93cCC2Ceb542fc087e3e2912,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x99f93d05059f074e893ab369f71adb4569a3da12,1,0.0,28289.06,198023.42,4,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0
0x50d0768a6ef81b0b6a0318d5fac93f6d2a2c42b7,1,393334.61,0.0,1180003.83,1,0.5,0.5,0.5,0.05,0.1663516666666666,4,0.5,0.000945
0x370cb661b2f76ded571c8c38b304098d4206b060,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xc43c17ae8c77683acece7369be27aa4cf0eacb68,0,10.12,5456.04,1000215.17,2,0.027535,0.415148,0.083714,0.000192,0.087013,357,15.31967936,0.1793944999999999
0x934f49fCF451A34026E3dFc3f26a1De01b83b509,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xfb064ac90e16ce61fd644652be5f1959eb5748b3,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xbc8d1b2854785934eab4371e6015b11b4398df3a,0,82.2,0.02,328.82,2,26.28598,74.71401999999998,50.5,0.203036,25.249487,6,101.0,0.002052437
0x48fc28c1b130bd30ee58e540eb779751ca1d44e8,0,222.65,17905.07,361441.22,5,0.027292,5.220203,2.890298,0.6190319999999999,3.852752,35,57.80595046,0.014674304
0x400b8233c0073155b410b44b12c3507eb330b7d3,0,13.05,1122.93,233413.0,2,0.195015,5.169864,0.869075,1.010512,1.118292,366,179.0293599,0.102704871
0x1b2f4abac29e739d8eb439a3f7fdef571f1d0e69,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x4d16f69a91c170f6a33f2f856a37c9bb69ff286c,0,4908.92,342.39,64843.1,2,4.39913,6.903022999999999,6.059471,0.06,2.9871220000000003,16,18.17841313,-20.65417872
0xa1a76daf52733ba9002d74f767196f1eb337d219,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xa83060a89300c76b26aa1af767b8af23faef4c29,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x81ed30dd7facb45a1d6587b4e0341fbbfc69427a,0,160.78,0.0,321.55,1,101.0,101.0,101.0,0.008,50.499508,3,101.0,0.000984218
0x3538e6deb6006ed8c51b83d67acd8b9ab9a55b48,0,22.72,0.0,68.15,1,101.0,101.0,101.0,0.9,33.666149,4,101.0,0.0015539999999999
0x8b41a8ac6d7b510253afd44a442ebbced77ed952,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x563acf790b87b2355de3945416da14c7ea1eb05d,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x7c57981af4cee87567774b53f9da1bfceb8b944b,1,0.0,1451.1,40279.75,2,0.3,3.1,1.7,3.3997900000000003,3.3997900000000003,3,3.4,0.00021
0x1b858871c8fdc0c782f60b350eecc58d82c216c1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0xa151cdf9bbd394a4d2e2706e93ab460ec9bfb130,0,8969.55,77850.86,368095.87,1,0.025,0.063,0.037667,0.0,0.002789,18,0.113,0.071163
0x8bdcdc4aa947f7d79138f97d1f57dbd78c846452,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x382afad8f70a91195bc227be97c5f137572f4056,0,25.14,0.08,75.58,2,11.622077,89.377923,50.5,10.0,33.666163,5,101.0,0.001512
0xdc92cff564547691c1649d4ee44878979e47bf41,1,795.28,0.0,1590.57,1,2.288005,2.288005,2.288005,0.4,1.143919,3,2.288005,0.000168
0x4ea4b87bf7f15dfa9b8bb600d76e0ea482babcb7,0,160.51,0.48,322.47,3,16.466480999999998,56.99895,33.666667,5.0,50.499508,5,101.0,0.000984218
0xcb2f6fc86509a1b452543aca9e47d8eb92bf48a4,0,4.55,0.57,10.25,1,0.5,7.0,3.75,0.499528,3.749528,4,7.5,0.000943273
0xdca94e26f460d59b2526f73d72a9e5be06e4ecbd,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0x40b942240fec55473388cbf7dbcc5482e64b4367,1,429.79,7021.15,277396.03,11,0.0015,0.575329,0.133009,0.0,0.136723,170,4.123294152,-14.88124797
